0, 140.3, 140.3
0, 140.3, 140.3
1, 138.5, 139.5
1, 138.5, 139.5
2, 137.1, 139.1
2, 137.1, 139.1
3, 135.9, 138.9
3, 135.9, 138.9
4, 134.8, 138.8
4, 134.8, 138.8
5, 133.9, 138.9
5, 133.9, 138.9
6, 133.0, 139
6, 133.1, 139.1
7, 132.2, 139.2
7, 132.3, 139.3
8, 131.5, 139.5
8, 131.5, 139.5
9, 130.8, 139.8
9, 130.9, 139.9
10, 130.2, 140.2
10, 130.2, 140.2
11, 129.5, 140.5
11, 129.6, 140.6
12, 129.0, 141
12, 129.1, 141.1
13, 128.4, 141.4
13, 128.5, 141.5
14, 127.9, 141.9
14, 128.0, 142
15, 127.4, 142.4
15, 127.5, 142.5
16, 126.9, 142.9
16, 127.0, 143
17, 126.5, 143.5
17, 126.6, 143.6
18, 126.0, 144
18, 126.1, 144.1
19, 125.6, 144.6
19, 125.7, 144.7
20, 125.2, 145.2
20, 125.3, 145.3
21, 124.8, 145.8
21, 124.9, 145.9
22, 124.4, 146.4
22, 124.5, 146.5
23, 124.0, 147
23, 124.1, 147.1
24, 123.6, 147.6
24, 123.7, 147.7
25, 123.2, 148.2
25, 123.4, 148.4
26, 122.9, 148.9
26, 123.0, 149
27, 122.5, 149.5
27, 122.7, 149.7
28, 122.2, 150.2
28, 122.3, 150.3
29, 121.9, 150.9
29, 122.0, 151
30, 121.5, 151.5
30, 121.7, 151.7
31, 121.2, 152.2
31, 121.4, 152.4
32, 120.9, 152.9
32, 121.0, 153
33, 120.6, 153.6
33, 120.8, 153.8
34, 120.3, 154.3
34, 120.4, 154.4
35, 120.0, 155
35, 120.2, 155.2
36, 119.7, 155.7
36, 119.9, 155.9
37, 119.4, 156.4
37, 119.6, 156.6
38, 119.2, 157.2
38, 119.3, 157.3
39, 118.9, 157.9
39, 119.0, 158
40, 118.6, 158.6
40, 118.8, 158.8
41, 118.4, 159.4
41, 118.5, 159.5
42, 118.1, 160.1
42, 118.2, 160.2
43, 117.8, 160.8
43, 118.0, 161
44, 117.6, 161.6
44, 117.7, 161.7
45, 117.3, 162.3
45, 117.5, 162.5
46, 117.1, 163.1
46, 117.2, 163.2
47, 116.9, 163.9
47, 117.0, 164
48, 116.6, 164.6
48, 116.8, 164.8
49, 116.4, 165.4
49, 116.5, 165.5
50, 116.1, 166.1
50, 116.3, 166.3
51, 115.9, 166.9
51, 116.1, 167.1
52, 115.7, 167.7
52, 115.9, 167.9
53, 115.5, 168.5
53, 115.6, 168.6
54, 115.3, 169.3
54, 115.4, 169.4
55, 115.0, 170
55, 115.2, 170.2
56, 114.8, 170.8
56, 115.0, 171
57, 114.6, 171.6
57, 114.8, 171.8
58, 114.4, 172.4
58, 114.6, 172.6
59, 114.2, 173.2
59, 114.4, 173.4
60, 114.0, 174
60, 114.2, 174.2
61, 113.8, 174.8
61, 114.0, 175
62, 113.6, 175.6
62, 113.8, 175.8
63, 113.4, 176.4
63, 113.6, 176.6
64, 113.2, 177.2
64, 113.4, 177.4
