0, 147.1, 147.1
1, 145.3, 146.3
2, 143.7, 145.7
3, 142.3, 145.3
4, 141.1, 145.1
5, 140.0, 145
6, 139.0, 145
7, 138.1, 145.1
8, 137.3, 145.3
9, 136.5, 145.5
10, 135.7, 145.7
11, 135.0, 146
12, 134.3, 146.3
13, 133.7, 146.7
14, 133.1, 147.1
15, 132.5, 147.5
16, 132.0, 148
17, 131.4, 148.4
18, 130.9, 148.9
19, 130.4, 149.4
20, 129.9, 149.9
21, 129.4, 150.4
22, 129.0, 151
23, 128.5, 151.5
24, 128.1, 152.1
25, 127.6, 152.6
26, 127.2, 153.2
27, 126.8, 153.8
28, 126.4, 154.4
29, 126.0, 155
30, 125.6, 155.6
31, 125.3, 156.3
32, 124.9, 156.9
33, 124.5, 157.5
34, 124.2, 158.2
35, 123.8, 158.8
36, 123.5, 159.5
37, 123.1, 160.1
38, 122.8, 160.8
39, 122.5, 161.5
40, 122.2, 162.2
41, 121.9, 162.9
42, 121.6, 163.6
43, 121.3, 164.3
44, 121.0, 165
45, 120.7, 165.7
46, 120.4, 166.4
47, 120.1, 167.1
48, 119.8, 167.8
49, 119.5, 168.5
50, 119.3, 169.3
51, 119.0, 170
52, 118.7, 170.7
53, 118.5, 171.5
54, 118.2, 172.2
55, 117.9, 172.9
56, 117.7, 173.7
57, 117.4, 174.4
58, 117.2, 175.2
59, 116.9, 175.9
60, 116.7, 176.7
61, 116.5, 177.5
62, 116.2, 178.2
63, 116.0, 179
64, 115.8, 179.8
