0, 145.6, 145.6
1, 144.0, 145
2, 142.7, 144.7
3, 141.6, 144.6
4, 140.7, 144.7
5, 139.9, 144.9
6, 139.1, 145.1
7, 138.4, 145.4
8, 137.8, 145.8
9, 137.2, 146.2
10, 136.7, 146.7
11, 136.2, 147.2
12, 135.7, 147.7
13, 135.2, 148.2
14, 134.7, 148.7
15, 134.3, 149.3
16, 133.9, 149.9
17, 133.5, 150.5
18, 133.1, 151.1
19, 132.7, 151.7
20, 132.3, 152.3
21, 132.0, 153
22, 131.6, 153.6
23, 131.3, 154.3
24, 131.0, 155
25, 130.7, 155.7
26, 130.3, 156.3
27, 130.0, 157
28, 129.7, 157.7
29, 129.4, 158.4
30, 129.2, 159.2
31, 128.9, 159.9
32, 128.6, 160.6
33, 128.3, 161.3
34, 128.1, 162.1
35, 127.8, 162.8
36, 127.6, 163.6
37, 127.3, 164.3
38, 127.1, 165.1
39, 126.8, 165.8
40, 126.6, 166.6
41, 126.4, 167.4
42, 126.1, 168.1
43, 125.9, 168.9
44, 125.7, 169.7
45, 125.5, 170.5
46, 125.2, 171.2
47, 125.0, 172
48, 124.8, 172.8
49, 124.6, 173.6
50, 124.4, 174.4
51, 124.2, 175.2
52, 124.0, 176
53, 123.8, 176.8
54, 123.6, 177.6
55, 123.4, 178.4
56, 123.2, 179.2
57, 123.0, 180
58, 122.9, 180.9
59, 122.7, 181.7
60, 122.5, 182.5
61, 122.3, 183.3
62, 122.1, 184.1
63, 121.9, 184.9
64, 121.8, 185.8
