0, 143.3, 143.3
1, 141.6, 142.6
2, 140.2, 142.2
3, 139.1, 142.1
4, 138.0, 142
5, 137.1, 142.1
6, 136.3, 142.3
7, 135.5, 142.5
8, 134.8, 142.8
9, 134.2, 143.2
10, 133.6, 143.6
11, 133.0, 144
12, 132.4, 144.4
13, 131.9, 144.9
14, 131.4, 145.4
15, 130.9, 145.9
16, 130.4, 146.4
17, 130.0, 147
18, 129.6, 147.6
19, 129.1, 148.1
20, 128.7, 148.7
21, 128.3, 149.3
22, 127.9, 149.9
23, 127.5, 150.5
24, 127.2, 151.2
25, 126.8, 151.8
26, 126.4, 152.4
27, 126.1, 153.1
28, 125.8, 153.8
29, 125.5, 154.5
30, 125.1, 155.1
31, 124.8, 155.8
32, 124.5, 156.5
33, 124.2, 157.2
34, 123.9, 157.9
35, 123.6, 158.6
36, 123.4, 159.4
37, 123.0, 160
38, 122.8, 160.8
39, 122.5, 161.5
40, 122.2, 162.2
41, 122.0, 163
42, 121.7, 163.7
43, 121.5, 164.5
44, 121.2, 165.2
45, 121.0, 166
46, 120.7, 166.7
47, 120.5, 167.5
48, 120.2, 168.2
49, 120.0, 169
50, 119.8, 169.8
51, 119.5, 170.5
52, 119.3, 171.3
53, 119.1, 172.1
54, 118.9, 172.9
55, 118.7, 173.7
56, 118.4, 174.4
57, 118.2, 175.2
58, 118.0, 176
59, 117.8, 176.8
60, 117.6, 177.6
61, 117.4, 178.4
62, 117.2, 179.2
63, 117.0, 180
64, 116.8, 180.8
