0, 211.0, 211
1, 209.0, 210
2, 207.1, 209.1
3, 205.1, 208.1
4, 203.2, 207.2
5, 201.4, 206.4
6, 199.6, 205.6
7, 197.9, 204.9
8, 196.2, 204.2
9, 194.6, 203.6
10, 193.1, 203.1
11, 191.7, 202.7
12, 190.3, 202.3
13, 189.0, 202
14, 187.7, 201.7
15, 186.5, 201.5
16, 185.3, 201.3
17, 184.1, 201.1
18, 183.0, 201
19, 181.9, 200.9
20, 180.9, 200.9
21, 179.9, 200.9
22, 178.9, 200.9
23, 177.9, 200.9
24, 177.0, 201
25, 176.1, 201.1
26, 175.2, 201.2
27, 174.3, 201.3
28, 173.5, 201.5
29, 172.6, 201.6
30, 171.8, 201.8
31, 171.0, 202
32, 170.3, 202.3
33, 169.5, 202.5
34, 168.8, 202.8
35, 168.1, 203.1
36, 167.4, 203.4
37, 166.7, 203.7
38, 166.0, 204
39, 165.3, 204.3
40, 164.7, 204.7
41, 164.0, 205
42, 163.4, 205.4
43, 162.8, 205.8
44, 162.2, 206.2
45, 161.5, 206.5
46, 161.0, 207
47, 160.4, 207.4
48, 159.8, 207.8
49, 159.2, 208.2
50, 158.7, 208.7
51, 158.1, 209.1
52, 157.6, 209.6
53, 157.1, 210.1
54, 156.5, 210.5
55, 156.0, 211
56, 155.5, 211.5
57, 155.0, 212
58, 154.5, 212.5
59, 154.0, 213
60, 153.5, 213.5
61, 153.1, 214.1
62, 152.6, 214.6
63, 152.1, 215.1
64, 151.6, 215.6
