0, 147.8, 147.8
1, 145.8, 146.8
2, 143.9, 145.9
3, 142.0, 145
4, 140.2, 144.2
5, 138.5, 143.5
6, 136.9, 142.9
7, 135.4, 142.4
8, 134.0, 142
9, 132.6, 141.6
10, 131.3, 141.3
11, 130.1, 141.1
12, 128.9, 140.9
13, 127.8, 140.8
14, 126.7, 140.7
15, 125.7, 140.7
16, 124.7, 140.7
17, 123.8, 140.8
18, 122.8, 140.8
19, 122.0, 141
20, 121.1, 141.1
21, 120.3, 141.3
22, 119.5, 141.5
23, 118.7, 141.7
24, 117.9, 141.9
25, 117.2, 142.2
26, 116.5, 142.5
27, 115.8, 142.8
28, 115.1, 143.1
29, 114.5, 143.5
30, 113.8, 143.8
31, 113.2, 144.2
32, 112.6, 144.6
33, 112.0, 145
34, 111.4, 145.4
35, 110.8, 145.8
36, 110.3, 146.3
37, 109.7, 146.7
38, 109.2, 147.2
39, 108.7, 147.7
40, 108.2, 148.2
41, 107.7, 148.7
42, 107.2, 149.2
43, 106.7, 149.7
44, 106.2, 150.2
45, 105.7, 150.7
46, 105.3, 151.3
47, 104.8, 151.8
48, 104.4, 152.4
49, 103.9, 152.9
50, 103.5, 153.5
51, 103.1, 154.1
52, 102.6, 154.6
53, 102.2, 155.2
54, 101.8, 155.8
55, 101.4, 156.4
56, 101.0, 157
57, 100.6, 157.6
58, 100.3, 158.3
59, 99.9, 158.9
60, 99.5, 159.5
61, 99.1, 160.1
62, 98.8, 160.8
63, 98.4, 161.4
64, 98.1, 162.1
