0, 171.1, 171.1
1, 169.0, 170
2, 167.0, 169
3, 165.2, 168.2
4, 163.4, 167.4
5, 161.8, 166.8
6, 160.2, 166.2
7, 158.7, 165.7
8, 157.3, 165.3
9, 156.0, 165
10, 154.7, 164.7
11, 153.5, 164.5
12, 152.4, 164.4
13, 151.3, 164.3
14, 150.2, 164.2
15, 149.2, 164.2
16, 148.3, 164.3
17, 147.4, 164.4
18, 146.5, 164.5
19, 145.6, 164.6
20, 144.8, 164.8
21, 144.0, 165
22, 143.2, 165.2
23, 142.5, 165.5
24, 141.7, 165.7
25, 141.0, 166
26, 140.4, 166.4
27, 139.6, 166.6
28, 139.0, 167
29, 138.3, 167.3
30, 137.7, 167.7
31, 137.1, 168.1
32, 136.5, 168.5
33, 135.9, 168.9
34, 135.3, 169.3
35, 134.8, 169.8
36, 134.2, 170.2
37, 133.7, 170.7
38, 133.1, 171.1
39, 132.6, 171.6
40, 132.1, 172.1
41, 131.6, 172.6
42, 131.1, 173.1
43, 130.6, 173.6
44, 130.1, 174.1
45, 129.7, 174.7
46, 129.2, 175.2
47, 128.8, 175.8
48, 128.4, 176.4
49, 127.9, 176.9
50, 127.5, 177.5
51, 127.1, 178.1
52, 126.6, 178.6
53, 126.2, 179.2
54, 125.8, 179.8
55, 125.4, 180.4
56, 125.1, 181.1
57, 124.6, 181.6
58, 124.2, 182.2
59, 123.9, 182.9
60, 123.5, 183.5
61, 123.1, 184.1
62, 122.8, 184.8
63, 122.4, 185.4
64, 122.0, 186
